document_id,document_number,sentence
6586864d434be0b9cd054e87a523ddd1d2f77b3260144f04d7942bcb67f3f9d8,16/2022/TT-BGTVT,hồ sơ đăng ký chứng nhận đối với xe bao gồm bản kê các linh kiện chính sử dụng để lắp ráp xe theo mẫu quy định tại phụ lục v ban hành kèm theo thông tư này
ff93445e0ac34ac83cd418cecda3cb1a07216cc3f8a4c538d586729f32031aca,16/2022/TT-BGTVT,"khoản 4 điều 7 được sửa đổi, bổ sung như sau"
ff93445e0ac34ac83cd418cecda3cb1a07216cc3f8a4c538d586729f32031aca,16/2022/TT-BGTVT,hồ sơ đề nghị thẩm định thiết kế bao gồm văn bản đề nghị thẩm định thiết kế bản chính hoặc biểu mẫu điện tử
76b58566ecba8becfd6dbb27347bcb79368d720b2e16d03a937712ad521fb853,16/2022/TT-BGTVT,"khoản 4 điều 7 được sửa đổi, bổ sung như sau"
60905b80afa12f70db5d5688dd011e11311cb5edc82de2bc80b2cf04f82b53b5,16/2022/TT-BGTVT,"sửa đổi, bổ sung khoản 4 điều 7 như sau"
60905b80afa12f70db5d5688dd011e11311cb5edc82de2bc80b2cf04f82b53b5,16/2022/TT-BGTVT,hồ sơ đề nghị thẩm định thiết kế cũng bao gồm bản sao điện tử đối với trường hợp nộp hồ sơ qua hệ thống dịch vụ công trực tuyến
60905b80afa12f70db5d5688dd011e11311cb5edc82de2bc80b2cf04f82b53b5,16/2022/TT-BGTVT,"hồ sơ đề nghị thẩm định thiết kế bao gồm tài liệu thông số, tính năng kỹ thuật của xe cơ giới cải tạo"
60905b80afa12f70db5d5688dd011e11311cb5edc82de2bc80b2cf04f82b53b5,16/2022/TT-BGTVT,"hồ sơ đề nghị thẩm định thiết kế bao gồm các tổng thành, hệ thống cải tạo, thay thế"
a86c6e03eda0bcac70062694170746e9bdb0eeb159955606fc905d1c4195c29c,16/2022/TT-BGTVT,thời gian kiểm tra không quá 03 ngày làm việc so với ngày đề nghị kiểm tra của cơ sở nhập khẩu
e7932c4879a78f1fd7e0adfa883445b3b53634331d752cc85ad359b6edede14a,16/2022/TT-BGTVT,chủ phương tiện chịu trách nhiệm trước pháp luật về tính hợp pháp của tài sản đó
7efefe05de69f9f8e958e789b8947019f9b518a8790bda7214a64ecc5b0ada33,16/2022/TT-BGTVT,"khoản 1 điều 9 được sửa đổi, bổ sung như sau"
e22c959358398438d204b72839d90e0f95b3e05a074d22fe178bd5e97d68f3ba,16/2022/TT-BGTVT,"khoản 1 điều 9 được sửa đổi, bổ sung như sau"
8bd406daed58919047cc53afd22603774e4f74abbb460f693faf67c9d363dbf9,16/2022/TT-BGTVT,bộ hồ sơ thiết kế bao gồm 01 bản chính hoặc biểu mẫu điện tử giấy đề nghị thẩm định thiết kế
89cdd5f3440d0fd24279d51d996983123336cb3022163dd5fe9866f153ccfd05,16/2022/TT-BGTVT,trường hợp nộp thông qua hệ thống dịch vụ công trực tuyến thì hồ sơ bao gồm 01 bản sao điện tử có giá trị pháp lý
89cdd5f3440d0fd24279d51d996983123336cb3022163dd5fe9866f153ccfd05,16/2022/TT-BGTVT,hồ sơ đối với thẩm định tài liệu hướng dẫn bao gồm 03 bản chính
af7c3b7bbb177b0235fae7375d6b78d9d2af749f02b165e68e8fd575840741d3,16/2022/TT-BGTVT,sửa đổi khoản 2 điều 9 như sau
af7c3b7bbb177b0235fae7375d6b78d9d2af749f02b165e68e8fd575840741d3,16/2022/TT-BGTVT,bổ sung khoản 2 điều 9 như sau
8ee3bfa7d5b85139df8ce1768a91866793ed6398c2bc10fc0c65e5a75d65efdd,16/2022/TT-BGTVT,"điều 16 khoản 2 điểm b được sửa đổi, bổ sung như sau"
8ee3bfa7d5b85139df8ce1768a91866793ed6398c2bc10fc0c65e5a75d65efdd,16/2022/TT-BGTVT,hồ sơ đề nghị kiểm định bao gồm 01 (một) bộ hồ sơ kỹ thuật (bản sao)
8ee3bfa7d5b85139df8ce1768a91866793ed6398c2bc10fc0c65e5a75d65efdd,16/2022/TT-BGTVT,bộ hồ sơ kỹ thuật bao gồm thông số kỹ thuật
8ee3bfa7d5b85139df8ce1768a91866793ed6398c2bc10fc0c65e5a75d65efdd,16/2022/TT-BGTVT,"bộ hồ sơ kỹ thuật bao gồm các báo cáo kiểm tra, thử công-te-nơ, máy, vật liệu, trang thiết bị"
2f1e9fdc2c0bc141457bc5837100f18f457f8912420b2e885e407b0474b6105d,34/2021/TT-BGTVT,báo cáo tình hình kiểm tra tải trọng xe trên đường bộ trong phạm vi toàn quốc
2f1e9fdc2c0bc141457bc5837100f18f457f8912420b2e885e407b0474b6105d,34/2021/TT-BGTVT,báo cáo kết quả kiểm tra tải trọng xe trên đường bộ trong phạm vi toàn quốc
1eabc512e8a79467f1267148604a6e5127e7d360358446a18e2fc8ce25081541,34/2021/TT-BGTVT,"báo cáo tình hình, kết quả kiểm tra tải trọng xe trên đường bộ trong phạm vi toàn quốc theo mẫu đề cương báo cáo"
1eabc512e8a79467f1267148604a6e5127e7d360358446a18e2fc8ce25081541,34/2021/TT-BGTVT,"báo cáo tình hình, kết quả kiểm tra tải trọng xe khu vực"
1eabc512e8a79467f1267148604a6e5127e7d360358446a18e2fc8ce25081541,34/2021/TT-BGTVT,"báo cáo tình hình, kết quả kiểm tra tải trọng xe địa phương"
8a38827b48d8f5fc2e406496dfa4481537c6686cd3556774ae3df23ef65fb150,34/2021/TT-BGTVT,báo cáo tình hình kết quả kiểm tra tải trọng xe trên đường bộ trong phạm vi toàn quốc
924413e30d2717e94887e07e34372f0c0daa2ccc89c019a9968b88e4ec337a51,34/2021/TT-BGTVT,"báo cáo tình hình, kết quả kiểm tra tải trọng xe trên đường bộ trong phạm vi toàn quốc được thực hiện"
6f4ffee82c8fb3ef0ee52e674c3f4bd4fc6da6f09560d0406f0dcbad1cc8936f,34/2021/TT-BGTVT,"tổ chức được giao quản lý, bảo trì đường bộ thực hiện báo cáo với tần suất định kỳ hàng quý và hàng năm"
daf03fb444f5cd962f46cd72795ecb1394183a38f89064922b25763be2819bd7,34/2021/TT-BGTVT,trách nhiệm của sở giao thông vận tải là thực hiện kiểm tra tải trọng xe trên hệ thống quốc lộ được phân cấp quản lý
0282fd937731b2f11edf5b750f18f8cf09f28eb4aec1f72d70bb73ddc9dda98d,36/2020/TT-BGTVT,bãi bỏ điểm b khoản 2 điều 21
13f2076f1594a9e3f2602f633298e3b0087bc210aea9a4c24c665a9f553c0a3a,36/2020/TT-BGTVT,bãi bỏ điểm b khoản 2 điều 21
65f0f3ecb36fa5540ee9d92264c8bca589e5c14622cfa61ed6a6248327dfc049,36/2020/TT-BGTVT,bãi bỏ điểm b khoản 2 điều 21
8fbe6029cc5bf2344225cd5cc5a1bb97c00eac82b01cf8fe19747a727013c147,36/2020/TT-BGTVT,điều 21 khoản 2 điểm b bị bãi bỏ
0c6a78e0f4f5213972597fdb30d5e9d405a0210f050c846a017dea78c317c4aa,36/2020/TT-BGTVT,bãi bỏ điểm b khoản 2 điều 21
0c6a78e0f4f5213972597fdb30d5e9d405a0210f050c846a017dea78c317c4aa,36/2020/TT-BGTVT,"phương thức gửi, nhận báo cáo là phương thức gửi, nhận báo cáo"
0c6a78e0f4f5213972597fdb30d5e9d405a0210f050c846a017dea78c317c4aa,36/2020/TT-BGTVT,báo cáo được thể hiện dưới hình thức văn bản điện tử
65ce0be766b28df4ab990b6be1e213daf20b68db2fdc6865d1cddf718f7861a1,36/2020/TT-BGTVT,bãi bỏ điểm b khoản 2 điều 21
64efe41c0a65ea3f0b08cf242da857f61fc5cce8ea9c17e193f5e2209cf6d182,36/2020/TT-BGTVT,bãi bỏ điểm b khoản 2 điều 21
64efe41c0a65ea3f0b08cf242da857f61fc5cce8ea9c17e193f5e2209cf6d182,36/2020/TT-BGTVT,thời gian chốt số liệu báo cáo từ ngày 01 tháng 01 đến ngày 30 tháng 06 của kỳ báo cáo đối với báo cáo định kỳ 06 tháng đầu năm
64efe41c0a65ea3f0b08cf242da857f61fc5cce8ea9c17e193f5e2209cf6d182,36/2020/TT-BGTVT,thời gian chốt số liệu báo cáo từ ngày 01 tháng 07 đến ngày 31 tháng 12 của kỳ báo cáo đối với báo cáo định kỳ 06 tháng cuối năm
ab527e6378a28eadf13550560a056a47c2cf0771ab8f6932c74a3a0184903d2c,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc
ab527e6378a28eadf13550560a056a47c2cf0771ab8f6932c74a3a0184903d2c,36/2020/TT-BGTVT,báo cáo phải có nội dung yêu cầu báo cáo
46e3ea976b9eb5902116c84e85c7cb07659895e51b8caf08fc2730d6b3e93b68,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc
fc0d26aeb5fb3518134958605401d2b85c4612b91da6e0dc33d947985d491724,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc
ecbfdf9db50de177b3877638cc3e7b3e98f5b68919d352d3f975af5b6dd1618b,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc được gửi và nhận theo phương thức nhất định
b952c56b0e20aab60a8cd8c9f96f7a3b2f3b21acfeee82bdc72facd1dfa41d7d,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc
5a3d41e479391c4fa14037d75d0d177539864210a0f230d4ffb1e9b31291fb2a,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc phải được gửi
bc2bc72822ef5ade12761fb9867672b896223ccaf0f55401be082bf4232dfd30,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc
dc6768669b9c7a5dd54c9975f2139eee0dfc2ac526dc1a85c269cf13c2bf498a,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc theo mẫu quy định tại phụ lục 21 của thông tư này
64456259ca729f8d917bf6a0e4b3dfb1751fd5b446929fc36c3d1a1eabf6c9ee,36/2020/TT-BGTVT,điều 22 khoản 1 điểm k bị bãi bỏ
64456259ca729f8d917bf6a0e4b3dfb1751fd5b446929fc36c3d1a1eabf6c9ee,36/2020/TT-BGTVT,điều 22 khoản 2 điểm c bị bãi bỏ
843d86aa0016d72b4ed4e01f0a7e2e6a3e995251eda5443076c6fc7ba823ea77,36/2020/TT-BGTVT,báo cáo được thể hiện dưới hình thức văn bản điện tử
ba97a60fd1a145aea2f0a7b44cf287640a4f8b04927ba269a23ea845cdb5d3b9,36/2020/TT-BGTVT,bãi bỏ điểm k khoản 1 điều 22
ba97a60fd1a145aea2f0a7b44cf287640a4f8b04927ba269a23ea845cdb5d3b9,36/2020/TT-BGTVT,bãi bỏ điểm c khoản 2 điều 22
64feef242aa60ea384d8b13d2ab4b1a9456ffc4375b87b2df33ac9e29aeaa28b,36/2020/TT-BGTVT,bãi bỏ điểm k khoản 1 điều 22
64feef242aa60ea384d8b13d2ab4b1a9456ffc4375b87b2df33ac9e29aeaa28b,36/2020/TT-BGTVT,bãi bỏ điểm c khoản 2 điều 22
96c0417c1a3331d44f57869536db00fe42290f79da5b96717fcc09ea649cf406,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc được lập
602ccb9be162c66d770102e95c92520a1018d7687f03563f7c1cbcd9118bd356,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc
27bf2488a272869a3d43315254ab27e5b05271d5f835f6d7787e8463620b8a4b,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc được thực hiện
e04edcb15feddf635c7dc4e322a5dc1038181c9c1522f32329bb70d51fc82919,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc
fc55be31d395d5c4d455873511fcdb8c955ad1b8ddefc74bfc6bdd66b838c811,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc được gửi và nhận theo phương thức xác định
b3547dd800d8c2d1c3c8b18edfd6fba8ba8ff43ec3bc3323c8274fe5387b2612,36/2020/TT-BGTVT,báo cáo về tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc
b3547dd800d8c2d1c3c8b18edfd6fba8ba8ff43ec3bc3323c8274fe5387b2612,36/2020/TT-BGTVT,thời gian chốt số liệu báo cáo từ ngày 01 tháng 01 đến ngày 30 tháng 06 của kỳ báo cáo đối với báo cáo định kỳ 06 tháng đầu năm
b3547dd800d8c2d1c3c8b18edfd6fba8ba8ff43ec3bc3323c8274fe5387b2612,36/2020/TT-BGTVT,thời gian chốt số liệu báo cáo từ ngày 01 tháng 07 đến ngày 31 tháng 12 của kỳ báo cáo đối với báo cáo định kỳ 06 tháng cuối năm
c58dcd5f0581dfcc2801e2a11d43157b63171307125328828fe9eeaf738890c2,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc phải theo mẫu đề cương báo cáo
5083fd4215518b110e3c43f6bf37d53afc6fbf9b0e6114071be52f1e4542238e,36/2020/TT-BGTVT,sửa đổi khoản 13 điều 8 như sau
5083fd4215518b110e3c43f6bf37d53afc6fbf9b0e6114071be52f1e4542238e,36/2020/TT-BGTVT,bổ sung khoản 13 điều 8 như sau
2e7a49e2ed3a1bdcbb28cab534a2202ae52e35fb84f71fccc32d0e8f90911964,36/2020/TT-BGTVT,"khoản 13 điều 8 được sửa đổi, bổ sung như sau"
62f37b29a0aedbc87cf049416c02496c115a2248919e7949e9a05a9985e2a872,36/2020/TT-BGTVT,sửa đổi khoản 13 điều 8 như sau
62f37b29a0aedbc87cf049416c02496c115a2248919e7949e9a05a9985e2a872,36/2020/TT-BGTVT,bổ sung khoản 13 điều 8 như sau
921f721d7e964fa4200162ec32c402727d8d92f00bfee90f88f10919606c26b4,36/2020/TT-BGTVT,sửa đổi khoản 13 điều 8
921f721d7e964fa4200162ec32c402727d8d92f00bfee90f88f10919606c26b4,36/2020/TT-BGTVT,bổ sung khoản 13 điều 8 với nội dung sau
b87d818a356d971ee1cd567b649044c717b4ef457a3221c78555d32227583d8f,36/2020/TT-BGTVT,"sửa đổi, bổ sung khoản 13 điều 8 như sau"
4e1c01c14fa2f343e492d93fc07eeaa54d6d19ee47ee5ddb10f3556daf81c784,36/2020/TT-BGTVT,"khoản 13 điều 8 được sửa đổi, bổ sung như sau"
ffc23be41eb20e961b67162bb06f534847d3e86f7012eed52d5c8290adde1228,36/2020/TT-BGTVT,sửa đổi khoản 13 điều 8 như sau
ffc23be41eb20e961b67162bb06f534847d3e86f7012eed52d5c8290adde1228,36/2020/TT-BGTVT,bổ sung khoản 13 điều 8 như sau
0633f1cb91224a89282694c3ad2e241acde6496d40263e9bc0cc4f652bf301a0,36/2020/TT-BGTVT,sửa đổi khoản 13 điều 8
0633f1cb91224a89282694c3ad2e241acde6496d40263e9bc0cc4f652bf301a0,36/2020/TT-BGTVT,bổ sung khoản 13 điều 8 như sau
dafd6d0875927fe38577c00a55a1435281e5afffe5690c3b15b6a72767c05dbd,36/2020/TT-BGTVT,"khoản 8 điều 9 được sửa đổi, bổ sung như sau"
e82d733128b51a57a3b735710a5826c68efff7751db0e8c84fde4a0741be651e,36/2020/TT-BGTVT,"khoản 8 điều 9 được sửa đổi, bổ sung như sau"
eed33193dd4e550705aa0eb561fe2a55416d5db75dccc059f607bafd465df142,36/2020/TT-BGTVT,"khoản 8 điều 9 được sửa đổi, bổ sung như sau"
782407bf0b472d652e85c949d4bdab3e72c40803d54e0304673ff19da54cb040,36/2020/TT-BGTVT,"khoản 8 điều 9 được sửa đổi, bổ sung như sau"
a3fdb7cd9fe37a38c48e0fe746365d9233c99f46686343531793b705d56dab9f,36/2020/TT-BGTVT,sửa đổi khoản 8 điều 9
a3fdb7cd9fe37a38c48e0fe746365d9233c99f46686343531793b705d56dab9f,36/2020/TT-BGTVT,bổ sung khoản 8 điều 9
a3fdb7cd9fe37a38c48e0fe746365d9233c99f46686343531793b705d56dab9f,36/2020/TT-BGTVT,"phương thức gửi, nhận báo cáo quy định như sau"
ee97fbda024931949a4d1e4a6a0c2c0c004df619bd42272846616f876a566839,36/2020/TT-BGTVT,sửa đổi khoản 8 điều 9 như sau
e91a94d411e18ca02063f4dff1d9c4ed3b684edc57f544b2e7724a27ebb44d86,36/2020/TT-BGTVT,sửa đổi khoản 8 điều 9 như sau
e91a94d411e18ca02063f4dff1d9c4ed3b684edc57f544b2e7724a27ebb44d86,36/2020/TT-BGTVT,bổ sung khoản 8 điều 9 như sau
ff30aba57f543744b8d0c275f060de58a0461d1960217a8895f6b4df7bb16696,36/2020/TT-BGTVT,"sửa đổi, bổ sung khoản 8 điều 9 như sau"
2a9029f6cb47ef792e721000ef5e87a80728e7576eff25375bd9d27bf6abf908,36/2020/TT-BGTVT,"sửa đổi, bổ sung khoản 8 điều 9 như sau"
2a9029f6cb47ef792e721000ef5e87a80728e7576eff25375bd9d27bf6abf908,36/2020/TT-BGTVT,chế độ báo cáo theo mẫu biểu số liệu báo cáo
45dc9b90882949eed0edffad8ad4d86b8d6ef528d3faa58333aa84fbae0316c9,36/2020/TT-BGTVT,báo cáo hoạt động của trạm thu phí phải được gửi
c252e02b90abfaf1923542ec428f817dec1d019b50345a99216222e87f72540f,36/2020/TT-BGTVT,"báo cáo trình bày công tác quản lý, sử dụng tài sản trạm thu phí"
fb196532e0a7f5f22d928dd851e52baafdd718b71567d561b97966db2b36bea3,36/2020/TT-BGTVT,báo cáo công tác quản lý tài sản trạm thu phí
fb196532e0a7f5f22d928dd851e52baafdd718b71567d561b97966db2b36bea3,36/2020/TT-BGTVT,báo cáo công tác sử dụng tài sản trạm thu phí
b960c1607c9363219de52b308377cf0d7ea919e4c2a13e350aa2b6990a0a10dd,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí phải được lập"
4136cfe7e7393ef1c60da70b778242c442575985c900bd3e7ece70dd87e2e83f,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí được thực hiện theo phương thức gửi, nhận báo cáo"
b9dace77792ef4544c46f3695cfec8c3dcc977eb7613a5e5fb3dda51d53261f7,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí được thực hiện theo tần suất báo cáo"
03d59ce0cb581d115da8721f17982a5fe81d52f954f7c09d5c95624c94b7ee08,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí phải gửi báo cáo 06 tháng đầu năm trước ngày 10 tháng 7 hàng năm"
03d59ce0cb581d115da8721f17982a5fe81d52f954f7c09d5c95624c94b7ee08,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí phải gửi báo cáo cả năm trước ngày 10 tháng 01 năm tiếp theo"
7219a901928ece423b0b3fa772217feca2924904705df16b02757e2410c7a1d6,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí có thời gian chốt số liệu báo cáo là 06 tháng đầu năm tính từ ngày 01 tháng 01 đến ngày 30 tháng 6 năm báo cáo"
7219a901928ece423b0b3fa772217feca2924904705df16b02757e2410c7a1d6,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí có thời gian chốt số liệu báo cáo là cả năm tính từ ngày 01 tháng 01 đến ngày 31 tháng 12 năm báo cáo"
5fc106f6490e1e8273d092049dba67c8740245323cd2b6dce516c9f511d96290,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí phải theo mẫu biểu số liệu báo cáo"
75dc343fbe88c122015c7215ee733b46fcfd5d22f357b66929d9d501b7e8e6b3,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương là báo cáo tình hình hoạt động vận tải
c3314e5834355b1491298d766622b46676a3211ac285a2dd304314b8ab5acc33,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương phải có nội dung yêu cầu báo cáo
c3314e5834355b1491298d766622b46676a3211ac285a2dd304314b8ab5acc33,36/2020/TT-BGTVT,nội dung yêu cầu báo cáo bao gồm kết quả hoạt động vận chuyển hành khách
c3314e5834355b1491298d766622b46676a3211ac285a2dd304314b8ab5acc33,36/2020/TT-BGTVT,nội dung yêu cầu báo cáo bao gồm kết quả hoạt động vận tải hàng hóa
c3314e5834355b1491298d766622b46676a3211ac285a2dd304314b8ab5acc33,36/2020/TT-BGTVT,nội dung yêu cầu báo cáo bao gồm hoạt động của các bến xe trên địa bàn
743d9e70ae95a2284412b379e7ee2496e2b19dd4645f2c4f3610d3155a72f176,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương được thể hiện dưới hình thức văn bản giấy hoặc văn bản điện tử
743d9e70ae95a2284412b379e7ee2496e2b19dd4645f2c4f3610d3155a72f176,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương được gửi đến cơ quan nhận báo cáo bằng phương thức gửi trực tiếp
743d9e70ae95a2284412b379e7ee2496e2b19dd4645f2c4f3610d3155a72f176,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương được gửi đến cơ quan nhận báo cáo bằng phương thức qua dịch vụ bưu chính
743d9e70ae95a2284412b379e7ee2496e2b19dd4645f2c4f3610d3155a72f176,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương được gửi đến cơ quan nhận báo cáo bằng phương thức fax
743d9e70ae95a2284412b379e7ee2496e2b19dd4645f2c4f3610d3155a72f176,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương được gửi đến cơ quan nhận báo cáo bằng phương thức qua hệ thống thư điện tử
743d9e70ae95a2284412b379e7ee2496e2b19dd4645f2c4f3610d3155a72f176,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương được gửi đến cơ quan nhận báo cáo bằng các phương thức khác theo quy định của pháp luật
2d06774507be84bc5316d31c8ab9e9a9f0f9f06355599013768f7a9ff1a55dc8,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương phải gửi trước ngày 20 tháng 12 hàng năm
69cbbe16196ebb2e6e8123fad6afdfd5caae84c4bb6c570727696734d6104766,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương trong thời gian chốt số liệu báo cáo
9afc5b2dd9c8d794f8c3757965bdd6123bd726868fe386023b8de8ccfefa6723,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương phải theo mẫu đề cương báo cáo
78d1cd5a76326903429d902df6be9f589e6f024d9558484fe7720cd8ae48d299,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ trên phạm vi toàn quốc như sau
bbfaefbd7d0892d06e88d4cc0aabdc8b064aadba3528f78c08523031641cba3c,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ trên phạm vi toàn quốc được thực hiện
7fb73e4f078f925f024cbb86cc502c8fba267be2b77805cab4f5450bb5616b58,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ trên phạm vi toàn quốc được thực hiện như sau
8500136dbd925a27d6b60f5c0401df0889e7fd3d8c92dbd68b1921201c702a74,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ trên phạm vi toàn quốc được thực hiện như sau
0a4b5d252d47456b57fd44e837c838ba37f7bc99e2ac75297cffbbc9bc0979b6,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ trên phạm vi toàn quốc được thực hiện theo tần suất định kỳ hằng năm
26e282db03f4693735d47db641df503fa28a1a4865f2e18caf713c4fc957c7ab,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ trên phạm vi toàn quốc được thực hiện như sau
9afba4ec397b149e34ff27caa5abcd9e32eea0c7cf8e564129665c97654a2fdc,36/2020/TT-BGTVT,báo cáo về tình hình hoạt động vận tải đường bộ trên phạm vi toàn quốc được thực hiện
963ebc9a5f2af65521d6aa5bb586fce8a153bbb32e968a1407bde0a7ac43303f,40/2021/TT-BGTVT,"phân trạm có làn thu tiền nằm trên các nhánh đường, tuyến đường khác nhau"
fa6ec93c395c4591862f1f15ba85042781f27202f27947f3134d53fa05fabdb2,40/2021/TT-BGTVT,ca là thời gian hoạt động thu phí trong 8 giờ
fa6ec93c395c4591862f1f15ba85042781f27202f27947f3134d53fa05fabdb2,40/2021/TT-BGTVT,một ngày hoạt động thu phí liên tục được tính là 3 ca
16d9ace08cf17c65cab9d12ba4518f422b94eceb953a3d1e806d2b2a883fdf29,40/2021/TT-BGTVT,chi phí tiền lương và tiền công được xác định bằng hao phí lao động theo định mức công tác trực tiếp nhân với đơn giá ngày công tương ứng
16d9ace08cf17c65cab9d12ba4518f422b94eceb953a3d1e806d2b2a883fdf29,40/2021/TT-BGTVT,đơn giá ngày công đó bao gồm tiền lương cơ sở và các khoản phụ cấp lương theo quy định của pháp luật
9a1b69693aefe3ca5e25db4922788228808ccb36ea12a180eba46efac34aebe2,40/2021/TT-BGTVT,quy định hướng dẫn sử dụng quá trình thực hiện căn cứ điều kiện thực tế
9a1b69693aefe3ca5e25db4922788228808ccb36ea12a180eba46efac34aebe2,40/2021/TT-BGTVT,quy định hướng dẫn sử dụng quá trình thực hiện căn cứ điều kiện thực tế để xác định số làn
9a1b69693aefe3ca5e25db4922788228808ccb36ea12a180eba46efac34aebe2,40/2021/TT-BGTVT,quy định hướng dẫn sử dụng quá trình thực hiện căn cứ điều kiện thực tế để xác định số ca làm việc
9a1b69693aefe3ca5e25db4922788228808ccb36ea12a180eba46efac34aebe2,40/2021/TT-BGTVT,quy định hướng dẫn sử dụng quá trình thực hiện căn cứ điều kiện thực tế để xác định các thông số áp dụng định mức
25c945175766a28825a41bf01f646e16f0c58a1ef480ac1174704764939ea75e,40/2021/TT-BGTVT,hướng dẫn sử dụng các khối lượng ca đêm và ngày lễ tết được thực hiện theo quy định của pháp luật lao động
25c945175766a28825a41bf01f646e16f0c58a1ef480ac1174704764939ea75e,40/2021/TT-BGTVT,"ca làm việc bình thường đêm được trả thêm ít nhất bằng 30% tiền lương ngày thường với hệ số là 1,3"
25c945175766a28825a41bf01f646e16f0c58a1ef480ac1174704764939ea75e,40/2021/TT-BGTVT,ca làm việc ngày lễ tết được trả thêm ít nhất bằng 300% tiền lương ngày thường với hệ số là 4
25c945175766a28825a41bf01f646e16f0c58a1ef480ac1174704764939ea75e,40/2021/TT-BGTVT,"ca làm việc ngày lễ tết đêm được trả thêm ít nhất bằng 30% tiền lương ngày thường với hệ số là 4 nhân 1,3 bằng 5,2"
25c945175766a28825a41bf01f646e16f0c58a1ef480ac1174704764939ea75e,40/2021/TT-BGTVT,tổng số ca làm việc là 1095 ca
25c945175766a28825a41bf01f646e16f0c58a1ef480ac1174704764939ea75e,40/2021/TT-BGTVT,"công tác điều hành bao gồm quản lý tổ bán soát vé, bảo vệ phân làn và các bộ phận liên quan trong ca trực được phân công phụ trách"
25c945175766a28825a41bf01f646e16f0c58a1ef480ac1174704764939ea75e,40/2021/TT-BGTVT,công tác điều hành còn thực hiện một số nhiệm vụ được giao liên quan khác
25c945175766a28825a41bf01f646e16f0c58a1ef480ac1174704764939ea75e,40/2021/TT-BGTVT,công tác trực tiếp bán soát vé xử lý sự cố làn thu phí hỗn hợp nếu có
